image_filename,label
008877.jpg,['Coca Cola Zero']
008879.jpg,"['Pasta, ravioli, stuffing']"
008880.jpg,"['Chicken, cut into stripes (only meat)', 'Rice', 'Carrot, raw', 'Cashew nut']"
008881.jpg,"['Wine, red']"
008883.jpg,"['Chicken', 'French beans']"
008888.jpg,"['French beans', 'Bacon, cooking', 'Rice, wild', 'Sauce, cream', 'Chicken, cut into stripes (only meat)']"
008899.jpg,['Croissant']
008902.jpg,"['Juice, orange', 'Cappuccino']"
008907.jpg,"['Bacon, frying']"
008908.jpg,"['Raspberries', 'Bread, white', 'Hazelnut-chocolate spread(Nutella, Ovomaltine, Caotina)', 'Processed meat, Charcuterie']"
008909.jpg,['Egg']
008910.jpg,"['Tea, green']"
008913.jpg,"['Dried meat', 'Croissant', 'Braided white loaf', 'Semi-hard cheese', 'Red radish']"
008916.jpg,['Roll with pieces of chocolate']
008918.jpg,"['Roll of half-white or white flour, with large void', 'Ham croissant', 'Salami', 'Dried meat', 'Cheese', 'Mousse', 'Egg', 'Juice, orange']"
008919.jpg,"['Juice, orange']"
008925.jpg,['Quinoa']
008931.jpg,"['Butter', 'Parsley']"
008932.jpg,['Water']
008933.jpg,"['Wine, white']"
008934.jpg,"['Chocolate mousse', 'Lemon pie', 'Blueberries', 'Pineapple', 'Chocolate cookies']"
008938.jpg,"['Chips, french fries', 'Beef, filet', 'Sauce, mushroom', 'Cauliflower']"
008939.jpg,"['Wine, red', 'Water']"
008945.jpg,"['Cake, chocolate']"
008948.jpg,['Mixed nuts']
008954.jpg,['Tea']
008966.jpg,"['Ham, raw', 'Bell pepper, red, raw ', 'Zucchini', 'Eggplant', 'Caprese salad (Tomato Mozzarella)', 'Salad, rocket', 'Pizza, Margherita, baked']"
008968.jpg,"['Pizza, Margherita, baked', 'Mozzarella', 'Salad, rocket', 'Tomato, raw ']"
008969.jpg,['Tiramisu']
008970.jpg,"['Lemon pie', 'Chocolate mousse', 'Chocolate cookies', 'Blueberries', 'Pineapple']"
008971.jpg,"['Juice, orange']"
008972.jpg,"['Braided white loaf', 'Cheese', 'Croissant', 'Dried meat', 'Processed meat, Charcuterie', 'Turnover with meat (small meat pie, empanadas)']"
008973.jpg,"['Salmon, smoked', 'Cucumber', 'Pancakes', 'Meat terrine, paté', 'Dough (puff pastry, shortcrust, bread, pizza dough)', 'Vegetables', 'Sauce (savoury)']"
008975.jpg,"['Spring roll (fried)', 'Ham croissant', 'Kolhrabi', 'Sauce, sweet & sour', 'Sauce, soya', 'Croissant']"
008980.jpg,"['Tea, black']"
008990.jpg,"['Banana', 'Tomato sauce', 'Salad, rocket', 'Parmesan']"
008991.jpg,"['Salmon', 'Ratatouille']"
008993.jpg,"['Water, mineral']"
008999.jpg,['Brioche']
009000.jpg,"['Bread, French (white flour)', 'Jam', 'Butter']"
009001.jpg,"['White coffee, with caffeine']"
009002.jpg,"['Pasta, spaghetti', 'Tomato sauce']"
009003.jpg,"['Carrot, raw']"
009004.jpg,"['Cordon bleu, from pork schnitzel, fried', 'Potatoes steamed']"
009010.jpg,"['Hamburger (Bread, meat, ketchup)', 'Bacon, frying']"
009011.jpg,"['Water, mineral']"
009012.jpg,"['Chips, french fries']"
009016.jpg,"['Tea, black']"
009019.jpg,['Egg']
009020.jpg,"['Pasta, Hörnli', 'Broccoli']"
009021.jpg,"['Water, mineral']"
009022.jpg,"['Pasta, spaghetti']"
009031.jpg,['Croissant']
009034.jpg,"['Tea, peppermint']"
009037.jpg,['Roll with pieces of chocolate']
009043.jpg,"['Tomato, raw ', 'Semi-hard cheese', 'Chicken, breast', 'Cheese']"
009044.jpg,['Lemon pie']
009065.jpg,"['Bread, half white', 'Meat terrine, paté', 'Cheese']"
009078.jpg,"['Banana', 'Mandarine']"
009081.jpg,['Crisps']
009082.jpg,"['Cordon bleu, from pork schnitzel, fried', 'Romanesco', 'Pasta, noodles']"
009087.jpg,"['Water, mineral']"
009092.jpg,"['Rice', 'Celeriac', 'Cooked sausage']"
009097.jpg,['Egg']
009099.jpg,"['Bread, wholemeal', 'Jam', 'Butter']"
009114.jpg,"['Pasta, Hörnli', 'Chicken, breast']"
009115.jpg,"['Salad, leaf / salad, green']"
009117.jpg,"['Soup, vegetable']"
009118.jpg,"['Bread, wholemeal']"
009123.jpg,['Ham croissant']
009126.jpg,"['Mungbean sprouts', 'Mixed vegetables', 'Pork, escalope']"
009127.jpg,['Water']
009128.jpg,"['Pork, escalope']"
009137.jpg,"['Tea, green']"
009138.jpg,['Croissant']
009144.jpg,['Fondue']
009145.jpg,"['Coffee, with caffeine']"
009162.jpg,"['Chicken, cut into stripes (only meat)', 'Fajita (bread only)', 'Mixed salad (chopped without sauce)', 'Fresh cheese']"
009177.jpg,"['Quiche, with cheese, baked, with puff pastry', 'Birchermüesli, prepared, no sugar added']"
009182.jpg,"['Chili con carne, prepared', 'Rice']"
009186.jpg,['Water']
009189.jpg,"['Coffee, with caffeine']"
009190.jpg,"['Coffee, with caffeine', 'Bread, French (white flour)', 'Roll with pieces of chocolate', 'Jam', 'Butter']"
009194.jpg,"['Coffee, with caffeine', 'Espresso, with caffeine']"
009196.jpg,"['Frying sausage', 'Broccoli', 'Cauliflower', 'Carrot, raw', 'Pasta, Hörnli']"
009200.jpg,"['Rice', 'Lentils']"
009201.jpg,"['Pumpkin', 'Potatoes steamed', 'Dough (puff pastry, shortcrust, bread, pizza dough)']"
009202.jpg,['Ham croissant']
009203.jpg,['Mandarine']
009204.jpg,['Apple']
009205.jpg,"['Tea, ginger']"
009208.jpg,"['Pizza, Margherita, baked', 'Mozzarella', 'Basil']"
009212.jpg,"['Bread, whole wheat']"
009215.jpg,"['Rice', 'Lentils', 'Carrot, raw']"
009217.jpg,"['Broccoli', 'Guacamole', 'Crisps']"
009224.jpg,"['Bread, whole wheat']"
009225.jpg,"['Rice, whole-grain', 'Lentils', 'Carrot, raw']"
009226.jpg,['Water']
009227.jpg,['Water']
009229.jpg,['Banana']
009231.jpg,"['Müesli', 'Soya drink (soy milk)']"
009232.jpg,"['Coffee, with caffeine']"
009234.jpg,"['Sushi', 'Sauce, soya']"
009235.jpg,"['Bread, wholemeal', 'Tofu']"
009236.jpg,"['Rice, whole-grain', 'Mixed vegetables', 'Lentils']"
009244.jpg,"['Pasta, spaghetti', 'Leaf spinach', 'Fresh cheese']"
009249.jpg,['Avocado']
009251.jpg,['Banana']
009253.jpg,"['Pasta, noodles', 'Cauliflower', 'Broccoli', 'Carrot, raw']"
009258.jpg,['Feta']
009259.jpg,['Dark chocolate']
009261.jpg,['Apple']
009262.jpg,"['Pasta, spaghetti', 'Tomato sauce']"
009263.jpg,['Water']
009266.jpg,"['Bread, white']"
009269.jpg,['Tea']
009277.jpg,"['Butter, spread, puree almond']"
009279.jpg,"['Bread, fruit', 'Butter', 'Butter, spread, puree almond']"
009280.jpg,['Water']
009281.jpg,['Banana']
009282.jpg,"['Carrot, raw', 'Fennel', 'Pomegranate']"
009283.jpg,"['Risotto, without cheese, cooked']"
009284.jpg,['Panna cotta']
009286.jpg,"['Tomato, raw ', 'Salad, rocket', 'Mozzarella']"
009287.jpg,"['Pasta, Hörnli', 'Tomato, raw ']"
009289.jpg,"['Tomato, raw ', 'Rice', 'Bell pepper, red, raw ', 'Fish']"
009290.jpg,"['Carrot, raw', 'Chickpeas', 'Egg', 'Ham, raw', 'Red cabbage']"
009292.jpg,['Biscuit with Butter']
009294.jpg,['Water']
009295.jpg,"['Pie, apricot, baked, with cake dough', 'Tart', 'Thickened cream (> 35%)']"
009296.jpg,"['Dark chocolate', 'Mixed nuts']"
009307.jpg,"['Banana', 'Tea']"
009309.jpg,"['Ristretto, with caffeine']"
009312.jpg,['Banana']
009313.jpg,['Cappuccino']
009314.jpg,"['Coffee, with caffeine']"
009317.jpg,"['Carrot, raw', 'Bread, whole wheat']"
009318.jpg,"['Wine, red', 'Water, mineral']"
009319.jpg,['Light beer']
009320.jpg,['Hard cheese']
009321.jpg,['Corn crisps']
009322.jpg,['Water with lemon juice']
009326.jpg,['Pineapple']
009327.jpg,['Apple']
009328.jpg,"['Lemon', 'Crêpe, plain']"
009329.jpg,"['Omelette, plain', 'Vegetable mix, peas and carrots']"
009334.jpg,"['Bread, nut', 'Butter, spread, puree almond', 'Egg']"
009336.jpg,['Egg']
009337.jpg,['Herbal tea']
009338.jpg,['Tea']
009342.jpg,"['Leaf spinach', 'Cordon bleu, from pork schnitzel, fried', 'Potatoes steamed']"
009343.jpg,"['Water, mineral']"
009344.jpg,"['Sweet potato', 'Potatoes steamed', 'Pumpkin', 'Carrot, raw']"
009345.jpg,"['Avocado', 'Salad, leaf / salad, green']"
009347.jpg,"['Herbal tea', 'Tea, green']"
009348.jpg,"['Pasta, penne', 'Chickpeas']"
009351.jpg,"['Bread, Ticino']"
009356.jpg,"['Pancakes', 'Banana']"
009366.jpg,['Water']
009370.jpg,['Egg']
009371.jpg,"['Bread, white', 'Jam']"
009386.jpg,"['Rice', 'Lentils', 'Onion', 'Greek Yaourt, yahourt, yogourt ou yoghourt']"
009387.jpg,['Water']
009399.jpg,"['Romanesco', 'Almonds', 'Chicken, breast']"
009403.jpg,['Water']
009406.jpg,['Milk chocolate']
009407.jpg,['Dark chocolate']
009409.jpg,['Water']
009414.jpg,"['Tea, green']"
009415.jpg,['Orange']
009416.jpg,"['Juice, orange']"
009426.jpg,"['Bread, wholemeal']"
009431.jpg,['Water']
009433.jpg,"['Risotto, without cheese, cooked', 'Leaf spinach', 'Parmesan']"
009434.jpg,['Water']
009435.jpg,"['Mousse', 'Chocolate']"
009437.jpg,"['Rice', 'Beef']"
009438.jpg,"['Quiche, with cheese, baked, with puff pastry', 'Hard cheese']"
009442.jpg,['Mandarine']
009443.jpg,"['Tea, green']"
009448.jpg,"['Brioche', 'Dried meat', 'Butter']"
009451.jpg,"['Bread, grain', 'Processed meat, Charcuterie', 'Butter']"
009453.jpg,['Apple']
009454.jpg,"['Tomato sauce', 'Bread, nut', 'Egg', 'Mayonnaise']"
009457.jpg,"['Water, mineral']"
009458.jpg,"['Wine, white']"
009459.jpg,"['Espresso, with caffeine', 'Milk chocolate']"
009466.jpg,"['Bread, white']"
009469.jpg,"['Rice', 'Mixed vegetables', 'Mungbean sprouts']"
009472.jpg,"['Bread, whole wheat', 'Honey']"
009473.jpg,['Kefir drink']
009475.jpg,['Mandarine']
009476.jpg,"['Bread, black']"
009477.jpg,"['Tea, green']"
009478.jpg,"['Tea, black']"
009479.jpg,"['Coffee, with caffeine']"
009480.jpg,"['Espresso, with caffeine']"
009481.jpg,"['Leaf spinach', 'Beef, minced (only meat)']"
009482.jpg,"['Water, mineral', 'Water']"
009483.jpg,"['Rice, wild', 'Chicken curry (cream/coconut milk. curry spices/paste))', 'Mixed vegetables']"
009484.jpg,['Water']
009486.jpg,['Water']
009492.jpg,"['White coffee, with caffeine']"
009494.jpg,"['Espresso, with caffeine']"
009496.jpg,['Water']
009499.jpg,['Water']
009503.jpg,['Tea']
009511.jpg,"['Crisp bread, Wasa', 'Dried meat', 'Sandwich (ham, cheese and butter)']"
009529.jpg,"['Salad, leaf / salad, green', 'Lasagne, meat, prepared']"
009530.jpg,"['Tofu', 'Rice noodles/vermicelli']"
009537.jpg,"['Apple pie', 'Applesauce, unsweetened, canned']"
009538.jpg,['Herbal tea']
009539.jpg,['Apple pie']
009540.jpg,"['Tomato sauce', 'Carrot, raw', 'Processed cheese', 'Parsley']"
009541.jpg,"['Avocado', 'Leaf spinach', 'Broccoli', 'Tuna']"
009566.jpg,['Croissant']
009570.jpg,"['Bread, white']"
009571.jpg,['Water']
009572.jpg,['Herbal tea']
009576.jpg,['Water']
009578.jpg,['Water']
009579.jpg,"['Bread, white']"
009580.jpg,"['Tea, green']"
009581.jpg,"['Rusk, wholemeal', 'Butter', 'Honey']"
009582.jpg,['Pear']
009583.jpg,['Tea']
009585.jpg,"['Vegetables', 'Beans, kidney']"
009587.jpg,['Milk']
009588.jpg,['Milk']
009589.jpg,['Raspberries']
009592.jpg,['Water']
009593.jpg,"['Chicken curry (cream/coconut milk. curry spices/paste))', 'Rice, wild', 'Mixed vegetables']"
009596.jpg,"['Hamburger (Bread, meat, ketchup)', 'Coleslaw (chopped without sauce)', 'Chips, french fries']"
009597.jpg,"['Tofu', 'Rice noodles/vermicelli']"
009613.jpg,['Gruyère']
009614.jpg,"['Salad, leaf / salad, green', 'Balsamic salad dressing']"
009615.jpg,"['Water, mineral']"
009621.jpg,['Water']
009622.jpg,"['Egg', 'Mixed salad (chopped without sauce)', 'Oil & vinegar salad dressing', 'Parsley']"
009623.jpg,"['Bread, white']"
009625.jpg,"['Juice, apple']"
009626.jpg,"['Juice, apple']"
009631.jpg,['Water']
009632.jpg,"['White coffee, with caffeine']"
009633.jpg,"['White coffee, with caffeine']"
009634.jpg,['Apple pie']
009635.jpg,"['Salad, leaf / salad, green']"
009636.jpg,"['Salad, leaf / salad, green']"
009637.jpg,"['Rice', 'Vegetables']"
009649.jpg,['Dried meat']
009654.jpg,['Herbal tea']
009668.jpg,['Brownie']
009669.jpg,['Water']
009670.jpg,['Gruyère']
009671.jpg,['Witloof chicory']
009677.jpg,['Pear']
009679.jpg,"['Water, mineral']"
009680.jpg,"['Bread, white', 'Butter']"
009684.jpg,['Croissant']
009686.jpg,"['Bread, white']"
009688.jpg,['Water']
009690.jpg,"['Wine, red']"
009691.jpg,"['Wine, red']"
009692.jpg,['Water']
009693.jpg,"['Bread, black', 'Cheese']"
009694.jpg,['Pomegranate']
009697.jpg,['Orange']
009698.jpg,"['Rusk, wholemeal', 'Jam', 'Butter']"
009699.jpg,"['Coffee, with caffeine']"
009700.jpg,"['Bread, white', 'Butter', 'Honey']"
009701.jpg,['Kiwi']
009702.jpg,['Pear']
009703.jpg,"['Ristretto, with caffeine']"
009704.jpg,"['Greek Yaourt, yahourt, yogourt ou yoghourt']"
009706.jpg,['Tea']
009707.jpg,['Banana']
009708.jpg,['Tea']
009715.jpg,"['Lasagne, meat, prepared', 'Mixed salad (chopped without sauce)']"
009716.jpg,['Water']
009717.jpg,['Quinoa']
009719.jpg,"['Mixed vegetables', 'Rice']"
009723.jpg,['Hummus']
009724.jpg,"['Juice, multifruit']"
009725.jpg,['Water']
009726.jpg,"['Praline', 'Espresso, with caffeine']"
009728.jpg,['Biscuits']
009732.jpg,['Fruit tart']
009734.jpg,"['Water, mineral']"
009740.jpg,['Water']
009746.jpg,['Orange']
009749.jpg,['Gruyère']
009750.jpg,['Apple pie']
009752.jpg,['Apple']
009772.jpg,"['Soup, pumpkin']"
009773.jpg,"['Wine, red']"
009778.jpg,"['Bread, white']"
009781.jpg,"['Salt cake (vegetables, filled)', ""Salad, lambs' ear""]"
009786.jpg,['Muffin']
009787.jpg,"['Beef, roast', 'Potatoes au gratin, dauphinois, prepared', 'Vegetable mix, peas and carrots', 'Tomato, raw ', 'Sauce, cream']"
009790.jpg,['Apple pie']
009791.jpg,['Water']
009792.jpg,['Apple pie']
009793.jpg,"['Chocolate mousse', 'Macaroon', 'Strawberries', 'Sorbet', 'Orange']"
009796.jpg,"['Espresso, with caffeine']"
009797.jpg,['Water']
009801.jpg,"['Bread, white', 'Butter']"
009803.jpg,['Water']
009810.jpg,['Kiwi']
009811.jpg,"['Pumpkin', 'Potatoes steamed', 'Beetroot, steamed, without addition of salt']"
009812.jpg,"['Pumpkin', 'Potatoes steamed', 'Feta']"
009813.jpg,['Muffin']
009814.jpg,"['Coffee, with caffeine']"
009815.jpg,"['Coffee, with caffeine']"
009816.jpg,['Apple pie']
009817.jpg,['Mandarine']
009818.jpg,"['Coffee, with caffeine']"
009822.jpg,['Banana']
009823.jpg,"['Pumpkin', 'Potatoes steamed', 'Feta']"
009825.jpg,"['Bread, white']"
009831.jpg,['Tea']
009832.jpg,['Pear']
009837.jpg,['Mixed salad (chopped without sauce)']
009838.jpg,"['Lasagne, vegetable, prepared', 'Fish']"
009842.jpg,"['Espresso, with caffeine', 'Macaroon', 'Mousse', 'Chocolate, filled']"
009844.jpg,"['Rice noodles/vermicelli', 'Swiss chard']"
009845.jpg,['Water']
009848.jpg,['Water']
009850.jpg,['Biscuits']
009851.jpg,"['White coffee, with caffeine']"
009853.jpg,"['Carrot, raw']"
009862.jpg,['Cookies']
009863.jpg,"['Water, mineral', 'Water']"
009864.jpg,"['Pumpkin', 'Potatoes steamed', 'Feta']"
009867.jpg,"['Omelette, plain']"
009868.jpg,['Water']
009870.jpg,"['Water, mineral']"
009878.jpg,['Pear']
009880.jpg,"['Aperitif, with alcohol, apérol, Spritz', 'Ice cubes']"
009882.jpg,"['Cheese', 'Processed meat, Charcuterie', 'Tomato, raw ', 'Nuts']"
009883.jpg,['Peanut']
009886.jpg,"['Macaroon', 'Jam']"
009887.jpg,"['Wine, red']"
009895.jpg,['Beer']
009898.jpg,['Mixed salad (chopped without sauce)']
009904.jpg,"['Chips, french fries', 'Mayonnaise', 'Tartar sauce']"
009908.jpg,"['Wine, red']"
009946.jpg,['Glucose drink 50g']
009948.jpg,"['Bread, white']"
009950.jpg,"['Wine, red']"
009955.jpg,"['Water, mineral', 'Water']"
009957.jpg,"['Chocolate milk, chocolate drink']"
009963.jpg,"['Bread, white', 'Butter', 'Cenovis, yeast spread']"
009966.jpg,"['Bread, white', 'Butter']"
009968.jpg,['Kiwi']
009969.jpg,"['Coffee, with caffeine']"
009975.jpg,"['Tea, black']"
009977.jpg,"['Rice', 'Cauliflower', 'Salmon']"
009980.jpg,['Milk']
009987.jpg,['Apple']
010000.jpg,"['Water, mineral']"
010001.jpg,"['Meat terrine, paté']"
010002.jpg,"['Pizza, Margherita, baked', 'Mozzarella', 'Salad, rocket']"
010012.jpg,"['Syrup (diluted, ready to drink)']"
010018.jpg,"['Coffee, with caffeine', 'Biscuits']"
010019.jpg,"['Carrot, raw', 'Onion']"
010020.jpg,['Tea']
010021.jpg,['Tea']
010034.jpg,['Water']
010036.jpg,['Peanut']
010041.jpg,['Crisps']
010042.jpg,"['Pizza, Margherita, baked', 'Ham, cooked']"
010044.jpg,"['Pizza, Margherita, baked', 'Ham, cooked']"
010045.jpg,['Water']
010046.jpg,"['Pizza, Margherita, baked', 'Ham, cooked', 'Mushroom']"
010049.jpg,"['Pizza, Margherita, baked', 'Ham, cooked']"
010051.jpg,"['Pizza, Margherita, baked', 'Ham, cooked']"
010052.jpg,"['Pizza, Margherita, baked', 'Ham, cooked']"
010054.jpg,"['Pizza, Margherita, baked', 'Ham, cooked']"
010056.jpg,['Pistachio']
010057.jpg,"['Mixed salad (chopped without sauce)', 'Balsamic salad dressing']"
010058.jpg,['Water with lemon juice']
010059.jpg,"['Risotto, without cheese, cooked', 'Broccoli']"
010072.jpg,['Milk']
010074.jpg,"['Hamburger (Bread, meat, ketchup)', 'Chips, french fries']"
010075.jpg,"['Wine, red']"
010076.jpg,"['Water, mineral', 'Lemon']"
010077.jpg,"['Wine, red']"
010078.jpg,"['Water, mineral', 'Lemon']"
010079.jpg,"['Water', 'Lemon']"
010080.jpg,"['Tea, peppermint', 'Biscuits']"
010081.jpg,"['Aperitif, with alcohol, apérol, Spritz']"
010085.jpg,"['Bread, white']"
010088.jpg,"['Bread, white', 'Butter', 'Cenovis, yeast spread']"
010092.jpg,"['Espresso, with caffeine']"
010093.jpg,"['Bread, nut']"
010094.jpg,"['White coffee, with caffeine']"
010095.jpg,['Apple pie']
010099.jpg,['Coca Cola']
010110.jpg,"['Pasta, linguini, parpadelle, Tagliatelle', 'Sauce, carbonara']"
010111.jpg,['Water']
010114.jpg,"['Bread, white']"
010116.jpg,['Water']
010124.jpg,['Banana']
010126.jpg,"['Carrot, raw', 'Potatoes steamed']"
010128.jpg,['Gruyère']
010130.jpg,['Pomegranate']
010131.jpg,"['Rice, Jasmin', 'Mixed vegetables', 'Tofu', 'Sauce (savoury)']"
010139.jpg,['Tea']
010145.jpg,"['Juice, apple']"
010146.jpg,['Orange']
010147.jpg,['Ice tea']
010148.jpg,['Crisps']
010150.jpg,['Apple']
010153.jpg,['Water']
010159.jpg,"['Leek', 'Potatoes steamed']"
010160.jpg,['Water']
010162.jpg,"['Bread, white', 'Meat terrine, paté']"
010168.jpg,['Mixed salad (chopped without sauce)']
010172.jpg,['Mixed salad (chopped without sauce)']
010174.jpg,"['Fruit tart', 'Fruit coulis']"
010175.jpg,"['French beans', 'Potatoes steamed']"
010178.jpg,['Broccoli']
010180.jpg,"['Fruit coulis', 'Tart']"
010196.jpg,['Muffin']
010197.jpg,['Kiwi']
010198.jpg,"['Coffee, with caffeine']"
010202.jpg,"['Bread, white']"
010203.jpg,['Butter']
010204.jpg,['Butter']
010205.jpg,['Water']
010206.jpg,['Water']
010209.jpg,['Glucose drink 50g']
010215.jpg,"['Bread, wholemeal', 'Butter']"
010216.jpg,"['Tea, green']"
010219.jpg,"['Juice, orange']"
010221.jpg,"['Tea, black']"
010223.jpg,['Water']
010232.jpg,"['Chips, french fries']"
010238.jpg,"['Pork, escalope', 'Lemon', 'Pasta, spaghetti', 'French beans']"
010240.jpg,"['Pasta', 'Mixed vegetables', 'French beans', 'Sauce, roast', 'Vegetables']"
010242.jpg,"['Mixed salad (chopped without sauce)', 'Quiche, with cheese, baked, with puff pastry']"
010244.jpg,"['White coffee, with caffeine']"
010245.jpg,['Tart']
010246.jpg,"['Juice, orange', 'Juice, multifruit']"
010248.jpg,"['Rice', 'Curry, vegetarian']"
010249.jpg,"['Rice', 'Curry, vegetarian']"
010250.jpg,['Water']
010251.jpg,"['Espresso, with caffeine']"
010262.jpg,['Water']
010267.jpg,['Apple']
010276.jpg,"['Corn', 'Tuna']"
010287.jpg,['Avocado']
010288.jpg,"['Pastry, flaky', 'Bacon, frying', 'Cheese']"
010289.jpg,['Water']
010292.jpg,"['Water, mineral']"
010293.jpg,"['Pasta, penne', 'Bolognaise sauce', 'Parmesan']"
010294.jpg,"[""Salad, lambs' ear"", 'Balsamic salad dressing']"
010295.jpg,"['Tea, black']"
010297.jpg,"['Applesauce, unsweetened, canned']"
010300.jpg,['Pear']
010301.jpg,"['Chocolate milk, chocolate drink']"
010303.jpg,['Water']
010308.jpg,"['Salt cake (vegetables, filled)']"
010310.jpg,"['Salt cake (vegetables, filled)']"
010319.jpg,"['Bread, white', 'Butter']"
010322.jpg,['Water']
010324.jpg,"['Juice, orange']"
010325.jpg,"['Espresso, with caffeine']"
010332.jpg,['Milk']
010334.jpg,"['Coffee, with caffeine', 'Jam', 'Bread, wholemeal', 'Orange', 'Butter']"
010335.jpg,"['Flakes, oat']"
010336.jpg,"['Berries', 'Milk']"
010339.jpg,['Tea']
010346.jpg,['Kiwi']
010347.jpg,"['Bread, wholemeal']"
010348.jpg,"['Birchermüesli, prepared, no sugar added']"
010349.jpg,"['Bread, wholemeal', 'Jam']"
010352.jpg,"['Coffee, with caffeine']"
010354.jpg,['Water']
010356.jpg,['Mixed nuts']
010369.jpg,"['Bread, wholemeal', 'Walnut', 'Eggplant', 'Carrot, raw', 'Bell pepper, red, raw ', 'Cucumber', 'Red radish']"
010373.jpg,"['Chicken', 'Rice', 'Mixed vegetables', 'Sauce (savoury)']"
010374.jpg,"['Rice', 'Chicken curry (cream/coconut milk. curry spices/paste))', 'Carrot, raw', 'Mousse']"
010376.jpg,"['Juice, orange']"
010377.jpg,['Water']
010385.jpg,"['Espresso, with caffeine']"
010387.jpg,"['Salad, rocket']"
010388.jpg,"['Risotto, without cheese, cooked']"
010390.jpg,['Lemon pie']
010392.jpg,['Water']
010393.jpg,"[""Salad, lambs' ear"", 'Bacon, cooking', 'Croutons']"
010394.jpg,['Water']
010395.jpg,"['Orange', 'Pie, plum, baked, with cake dough']"
010396.jpg,"['Bread', 'Salad, leaf / salad, green']"
010398.jpg,"['Crunch Müesli', 'Milk']"
010399.jpg,"['Coffee, with caffeine']"
010420.jpg,"['Bread, fruit']"
010421.jpg,['Dark chocolate']
010424.jpg,"['Mustard', 'Gruyère', 'Bread, black', 'Mustard, Dijon']"
010426.jpg,['Water']
010427.jpg,['Apple']
010428.jpg,['Mandarine']
010434.jpg,['Dark chocolate']
010448.jpg,"['Hamburger (Bread, meat, ketchup)']"
010449.jpg,"['Chips, french fries']"
010450.jpg,"['Hamburger (Bread, meat, ketchup)']"
010451.jpg,['Coca Cola Zero']
010457.jpg,"['Water, mineral']"
010458.jpg,"['Spaetzle', 'Swiss chard', 'Frying sausage']"
010483.jpg,['Sekt']
010490.jpg,"['Mixed vegetables', 'Feta', 'Sun-dried tomatoe']"
010492.jpg,"['Rice', 'Chicken curry (cream/coconut milk. curry spices/paste))', 'Mixed vegetables']"
010493.jpg,"['Rusk, wholemeal']"
010497.jpg,"['Potatoes au gratin, dauphinois, prepared']"
010498.jpg,"['Wine, red']"
010499.jpg,['Water']
010515.jpg,['Brazil nut']
